Date,StoreID,ProductID,Category,Quantity,UnitPrice,CustomerSegment,TotalSales
2021-09-26,17,1047,Food,8,98.75,VIP,790.0
2023-10-31,20,1478,Books,4,50.72,Regular,202.88
2021-11-21,13,1197,Clothing,7,37.8,Regular,264.59999999999997
2025-02-08,44,1408,Food,7,167.98,Regular,1175.86
2022-11-23,24,1455,Food,9,145.15,VIP,1306.3500000000001
2025-05-09,47,1379,Food,9,145.0,Regular,1305.0
2021-08-04,37,1034,Electronics,3,21.63,Regular,64.89
2023-10-21,7,1254,Clothing,8,126.78,Regular,1014.24
2022-02-22,8,1248,Electronics,5,174.55,Regular,872.75
2020-06-29,23,1434,Food,5,154.35,Regular,771.75
2020-01-19,14,1042,Clothing,8,28.04,Regular,224.32
2023-06-03,4,1289,Clothing,6,190.11,Regular,1140.66
2024-06-04,21,1123,Clothing,1,18.6,Regular,18.6
2023-05-30,46,1027,Clothing,4,113.6,Regular,454.4
2024-06-26,10,1462,Electronics,9,189.28,VIP,1703.52
2020-02-23,22,1059,Electronics,5,165.34,VIP,826.7
2023-11-27,30,1147,Food,4,137.76,VIP,551.04
2021-03-18,30,1496,Food,1,171.99,New,171.99
2021-08-02,16,1115,Clothing,9,136.29,New,1226.61
2020-10-08,11,1486,Food,8,15.72,Regular,125.76
2022-04-02,22,1460,Clothing,3,73.42,VIP,220.26
2024-07-27,29,1387,Books,9,88.29,Regular,794.61
2021-10-02,25,1199,Clothing,1,111.54,Regular,111.54
2022-10-28,14,1128,Books,4,49.78,New,199.12
2025-07-09,14,1376,Clothing,5,176.83,Regular,884.1500000000001
2021-07-16,2,1483,Clothing,4,49.6,Regular,198.4
2020-12-06,13,1153,Food,4,133.23,Regular,532.92
2021-04-16,3,1369,Clothing,9,175.94,VIP,1583.46
2024-09-06,30,1271,Food,5,147.9,VIP,739.5
2020-08-22,18,1339,Clothing,1,31.52,Regular,31.52
2023-01-11,36,1444,Clothing,7,190.52,Regular,1333.64
2023-01-21,21,1083,Food,6,22.92,Regular,137.52
2025-03-23,19,1023,Clothing,9,44.01,New,396.09
2023-11-18,16,1011,Electronics,4,32.15,New,128.6
2022-04-03,28,1187,Books,6,135.05,Regular,810.3000000000001
2023-07-15,4,1469,Books,7,162.44,VIP,1137.08
2021-09-23,15,1116,Food,4,51.41,Regular,205.64
2021-06-12,1,1162,Books,9,195.95,Regular,1763.55
2025-06-03,48,1103,Books,1,32.15,Regular,32.15
2025-12-09,47,1243,Food,1,66.59,VIP,66.59
2025-08-19,16,1007,Books,3,100.61,New,301.83
2023-09-01,20,1362,Clothing,9,162.73,New,1464.57
2023-07-20,33,1172,Food,5,78.43,VIP,392.15000000000003
2023-08-22,17,1256,Electronics,1,40.08,Regular,40.08
2023-05-18,5,1247,Food,5,95.66,New,478.29999999999995
2025-06-04,5,1475,Books,6,97.92,VIP,587.52
2024-10-19,39,1192,Clothing,4,8.16,Regular,32.64
2025-05-02,13,1114,Food,7,9.07,Regular,63.49
2025-10-28,44,1023,Books,3,59.14,Regular,177.42000000000002
2022-06-20,36,1358,Books,5,149.54,VIP,747.6999999999999
2022-06-09,30,1314,Electronics,6,76.37,Regular,458.22
2024-04-19,4,1276,Books,7,46.18,Regular,323.26
2024-12-29,23,1411,Electronics,2,27.03,Regular,54.06
2025-08-27,21,1373,Food,5,59.7,VIP,298.5
2023-04-03,21,1444,Clothing,7,98.88,Regular,692.16
2024-03-28,6,1136,Electronics,7,23.21,Regular,162.47
2020-07-20,24,1357,Electronics,3,7.91,Regular,23.73
2022-01-10,47,1195,Clothing,8,29.82,Regular,238.56
2023-10-01,31,1258,Food,1,148.91,Regular,148.91
2023-10-21,19,1278,Electronics,4,95.93,Regular,383.72
2025-06-23,38,1070,Books,3,91.81,Regular,275.43
2024-01-11,12,1359,Books,4,8.85,New,35.4
2024-03-16,14,1360,Food,9,143.63,Regular,1292.67
2020-11-14,50,1036,Clothing,8,44.37,Regular,354.96
2022-11-23,12,1108,Clothing,4,22.72,Regular,90.88
2025-03-09,15,1024,Electronics,8,169.2,Regular,1353.6
2021-12-24,19,1140,Electronics,1,99.69,Regular,99.69
2024-08-27,28,1465,Books,8,151.04,Regular,1208.32
2021-02-16,40,1022,Electronics,2,165.27,VIP,330.54
2023-06-29,41,1339,Books,6,193.1,Regular,1158.6
2021-02-04,5,1329,Electronics,6,126.62,Regular,759.72
2025-01-13,5,1204,Electronics,3,18.31,Regular,54.92999999999999
2021-12-24,6,1380,Electronics,5,113.75,VIP,568.75
2023-02-09,23,1224,Food,2,104.36,Regular,208.72
2022-01-20,3,1223,Clothing,8,16.22,Regular,129.76
2020-09-24,37,1081,Electronics,8,64.73,VIP,517.84
2023-09-02,33,1407,Food,5,85.37,VIP,426.85
2021-07-23,43,1330,Books,7,36.39,Regular,254.73000000000002
2025-05-27,21,1191,Clothing,8,6.71,Regular,53.68
2021-06-29,20,1286,Electronics,4,152.61,VIP,610.44
2020-12-30,1,1147,Electronics,2,171.07,VIP,342.14
2021-06-30,39,1282,Food,5,49.67,Regular,248.35000000000002
2020-09-27,47,1474,Food,7,5.74,New,40.18
2022-01-08,17,1384,Books,4,178.54,Regular,714.16
2023-06-11,29,1011,Clothing,4,31.12,New,124.48
2020-02-28,8,1276,Electronics,4,83.63,Regular,334.52
2023-06-28,26,1374,Clothing,9,76.36,New,687.24
2025-02-13,28,1056,Food,9,37.03,New,333.27
2020-03-26,34,1173,Clothing,8,121.77,VIP,974.16
2022-02-01,26,1452,Books,8,184.12,VIP,1472.96
2021-01-24,13,1303,Clothing,7,105.18,Regular,736.26
2023-04-18,44,1204,Clothing,1,194.72,Regular,194.72
2021-12-19,37,1345,Electronics,8,42.2,Regular,337.6
2020-05-28,13,1248,Electronics,4,170.46,VIP,681.84
2021-08-05,38,1314,Food,1,55.1,New,55.1
2020-04-30,25,1266,Clothing,1,53.86,Regular,53.86
2022-02-04,47,1022,Electronics,3,27.95,Regular,83.85
2022-03-10,23,1327,Electronics,3,173.41,Regular,520.23
2025-10-07,22,1024,Food,1,146.39,Regular,146.39
2022-10-18,21,1194,Books,8,71.62,Regular,572.96
2024-01-09,30,1096,Clothing,4,73.14,Regular,292.56
2023-01-14,11,1469,Food,4,169.73,Regular,678.92
2023-06-04,4,1445,Electronics,6,185.88,Regular,1115.28
2024-07-07,33,1263,Food,9,122.47,Regular,1102.23
2024-12-20,47,1072,Food,9,84.33,Regular,758.97
2023-09-07,12,1243,Electronics,8,15.36,Regular,122.88
2023-09-03,9,1383,Food,1,29.68,Regular,29.68
2024-09-28,32,1038,Clothing,2,32.65,VIP,65.3
2022-06-17,11,1405,Electronics,3,58.98,Regular,176.94
2021-04-29,37,1392,Clothing,5,55.12,Regular,275.59999999999997
2022-03-13,24,1377,Clothing,5,110.86,VIP,554.3
2024-09-11,7,1089,Food,8,189.1,VIP,1512.8
2025-03-30,8,1028,Electronics,2,173.02,New,346.04
2024-10-23,33,1092,Food,2,104.29,Regular,208.58
2024-12-14,25,1054,Electronics,8,8.37,Regular,66.96
2023-12-14,1,1159,Electronics,1,18.34,Regular,18.34
2025-05-06,3,1372,Clothing,9,172.77,Regular,1554.93
2024-07-28,40,1228,Clothing,2,60.31,Regular,120.62
2025-01-22,28,1473,Books,5,67.03,New,335.15
2021-06-03,43,1372,Clothing,3,32.26,New,96.78
2023-02-25,33,1376,Clothing,5,48.51,New,242.54999999999998
2023-10-28,46,1041,Books,8,53.2,VIP,425.6
2021-10-13,1,1037,Clothing,8,85.36,Regular,682.88
2025-05-04,38,1125,Electronics,6,126.51,Regular,759.0600000000001
2020-07-29,27,1422,Clothing,9,73.87,Regular,664.83
2021-08-08,38,1179,Books,7,92.72,Regular,649.04
2020-06-15,35,1332,Food,2,40.47,Regular,80.94
2023-06-10,10,1037,Food,1,16.0,New,16.0
2023-04-20,12,1101,Food,8,72.91,Regular,583.28
2024-10-04,10,1031,Food,1,17.19,Regular,17.19
2022-11-18,34,1190,Food,8,63.45,Regular,507.6
2021-12-14,24,1146,Electronics,9,168.33,Regular,1514.97
2021-11-18,28,1090,Electronics,1,76.55,Regular,76.55
2020-11-25,22,1006,Clothing,7,42.69,Regular,298.83
2024-10-12,45,1393,Books,5,180.9,VIP,904.5
2023-04-22,16,1139,Food,8,129.67,New,1037.36
2025-11-12,13,1095,Clothing,4,197.71,VIP,790.84
2022-02-23,36,1119,Electronics,2,63.55,New,127.1
2022-07-29,36,1366,Electronics,7,44.07,New,308.49
2023-07-12,43,1120,Books,7,63.1,New,441.7
2024-08-06,23,1386,Electronics,8,163.44,New,1307.52
2021-09-17,14,1123,Food,9,34.55,VIP,310.95
2020-05-18,32,1285,Electronics,6,52.01,Regular,312.06
2022-01-31,3,1366,Food,3,141.82,New,425.46
2025-01-07,27,1377,Food,5,148.91,VIP,744.55
2024-04-04,19,1179,Food,3,191.97,Regular,575.91
2021-11-06,22,1490,Clothing,9,196.13,Regular,1765.17
2020-04-01,1,1325,Food,5,134.39,Regular,671.9499999999999
2022-12-28,5,1407,Clothing,7,75.74,New,530.18
2020-02-06,49,1484,Books,7,93.34,Regular,653.38
2024-11-22,33,1007,Clothing,7,90.66,Regular,634.62
2025-12-27,19,1384,Electronics,4,80.54,Regular,322.16
2023-04-16,36,1312,Food,4,70.96,Regular,283.84
2025-01-10,6,1127,Clothing,3,37.74,Regular,113.22
2025-03-09,15,1077,Books,4,76.4,New,305.6
2020-05-16,36,1234,Electronics,9,194.0,Regular,1746.0
2024-07-21,33,1318,Electronics,5,177.02,Regular,885.1
2024-05-01,24,1074,Books,6,125.38,Regular,752.28
2022-08-29,27,1484,Books,4,42.6,New,170.4
2021-10-23,49,1464,Clothing,1,176.34,Regular,176.34
2024-12-15,11,1271,Electronics,7,65.81,VIP,460.67
2021-02-18,49,1309,Clothing,7,111.41,New,779.87
2020-12-08,23,1427,Electronics,6,182.8,Regular,1096.8000000000002
2020-05-25,33,1467,Clothing,4,70.26,VIP,281.04
2020-11-18,41,1469,Clothing,8,183.1,Regular,1464.8
2025-12-09,46,1120,Books,8,50.85,VIP,406.8
2023-06-29,47,1035,Electronics,1,186.1,New,186.1
2025-02-21,29,1207,Food,9,74.94,VIP,674.46
2021-08-23,31,1496,Food,8,78.05,Regular,624.4
2021-04-19,1,1270,Food,2,112.84,Regular,225.68
2024-02-24,34,1093,Clothing,9,72.67,VIP,654.03
2021-07-28,18,1453,Food,4,92.75,Regular,371.0
2020-12-12,18,1378,Books,6,102.76,VIP,616.5600000000001
2024-02-19,6,1177,Food,2,100.75,New,201.5
2021-01-16,40,1274,Electronics,4,192.42,Regular,769.68
2023-07-27,1,1179,Electronics,2,59.95,Regular,119.9
2020-03-12,47,1129,Books,9,60.49,New,544.41
2023-01-22,42,1125,Clothing,9,168.39,Regular,1515.5099999999998
2023-10-28,30,1027,Books,5,81.44,Regular,407.2
2023-09-21,4,1064,Clothing,3,19.27,New,57.81
2021-10-25,32,1060,Electronics,3,98.84,Regular,296.52
2024-02-24,10,1219,Clothing,1,112.29,Regular,112.29
2025-03-06,43,1217,Clothing,8,125.45,Regular,1003.6
2020-02-09,5,1169,Clothing,3,50.84,Regular,152.52
2023-10-14,9,1149,Books,4,194.79,VIP,779.16
2025-07-23,5,1270,Food,2,148.72,Regular,297.44
2023-07-01,11,1116,Electronics,8,145.43,Regular,1163.44
2022-08-23,35,1245,Food,3,175.21,VIP,525.63
2025-03-15,27,1148,Clothing,2,10.09,Regular,20.18
2021-12-01,4,1092,Clothing,1,124.56,Regular,124.56
2021-05-25,10,1085,Food,2,164.48,Regular,328.96
2023-07-07,39,1087,Clothing,2,11.7,New,23.4
2021-08-06,33,1395,Clothing,4,152.45,Regular,609.8
2022-09-10,38,1120,Food,1,197.99,Regular,197.99
2021-04-03,8,1450,Food,1,120.72,Regular,120.72
2025-03-20,49,1340,Electronics,6,87.82,Regular,526.92
2025-10-05,24,1024,Clothing,5,93.45,Regular,467.25
2022-03-26,39,1375,Clothing,1,137.5,New,137.5
2020-09-03,33,1089,Electronics,6,116.14,New,696.84
2021-12-30,41,1037,Books,8,158.58,Regular,1268.64
2021-02-20,43,1342,Clothing,5,87.22,Regular,436.1
2022-11-20,19,1383,Electronics,3,86.38,New,259.14
2021-01-02,2,1408,Clothing,3,150.46,Regular,451.38
2020-04-17,11,1271,Electronics,2,130.88,Regular,261.76
2022-04-18,35,1012,Food,9,156.73,Regular,1410.57
2021-02-21,17,1494,Clothing,9,178.0,Regular,1602.0
2024-07-01,42,1095,Electronics,7,56.36,VIP,394.52
2022-03-31,3,1491,Books,1,66.43,New,66.43
2023-11-22,22,1448,Electronics,1,107.76,New,107.76
2021-11-13,35,1031,Clothing,4,186.44,Regular,745.76
2020-09-12,21,1437,Books,2,167.76,Regular,335.52
2022-04-17,25,1350,Clothing,3,96.35,Regular,289.04999999999995
2021-07-06,39,1233,Books,2,116.76,Regular,233.52
2020-06-29,2,1340,Books,1,143.9,VIP,143.9
2020-06-05,1,1328,Books,3,106.92,Regular,320.76
2024-01-17,7,1300,Clothing,7,24.2,New,169.4
2021-07-24,20,1286,Clothing,9,73.78,New,664.02
2022-05-06,43,1035,Books,9,14.28,Regular,128.51999999999998
2024-11-19,6,1021,Books,8,135.62,VIP,1084.96
2024-09-23,36,1111,Books,6,70.74,New,424.43999999999994
2022-11-13,21,1488,Books,1,148.98,Regular,148.98
2024-02-05,46,1319,Food,8,88.79,Regular,710.32
2023-11-24,35,1348,Electronics,8,13.89,Regular,111.12
2021-08-14,36,1487,Clothing,9,79.03,New,711.27
2025-12-21,8,1145,Electronics,6,47.65,Regular,285.9
2021-02-24,50,1012,Electronics,3,46.79,Regular,140.37
2020-12-13,4,1244,Electronics,6,78.63,VIP,471.78
2020-06-14,43,1498,Electronics,8,195.77,Regular,1566.16
2022-07-25,16,1146,Electronics,7,192.21,New,1345.47
2020-12-13,3,1239,Books,8,161.67,VIP,1293.36
2021-02-01,7,1092,Clothing,3,52.87,VIP,158.60999999999999
2021-08-05,2,1316,Electronics,8,153.97,VIP,1231.76
2024-05-19,1,1323,Food,5,8.0,VIP,40.0
2020-11-03,1,1115,Books,7,15.99,Regular,111.93
2020-04-08,38,1015,Clothing,4,167.97,New,671.88
2023-06-19,7,1272,Electronics,3,115.03,VIP,345.09000000000003
2020-06-06,24,1022,Electronics,6,77.79,Regular,466.74
2021-07-07,5,1118,Clothing,9,149.39,VIP,1344.5099999999998
2021-10-12,21,1369,Electronics,4,27.3,New,109.2
2022-12-04,28,1095,Food,9,60.9,Regular,548.1
2024-02-04,18,1447,Books,3,146.88,New,440.64
2025-02-21,24,1415,Food,6,45.4,VIP,272.4
2022-01-03,32,1257,Clothing,5,122.13,New,610.65
2025-05-04,45,1331,Electronics,9,92.29,VIP,830.61
2020-04-01,33,1262,Clothing,6,44.46,VIP,266.76
2024-06-15,10,1087,Clothing,2,178.23,Regular,356.46
2023-04-30,9,1393,Food,4,89.93,VIP,359.72
2023-01-05,49,1436,Books,5,121.77,New,608.85
2023-07-28,33,1464,Electronics,9,54.34,Regular,489.06000000000006
2023-10-19,33,1318,Books,1,72.63,Regular,72.63
2020-06-27,7,1058,Books,9,14.55,Regular,130.95000000000002
2020-10-06,4,1230,Electronics,1,99.23,VIP,99.23
2022-11-08,28,1108,Electronics,1,72.24,Regular,72.24
2024-06-06,23,1019,Clothing,4,69.23,New,276.92
2021-01-05,32,1365,Clothing,6,178.54,Regular,1071.24
2024-12-05,44,1141,Electronics,2,142.25,Regular,284.5
2024-08-30,16,1379,Electronics,1,94.17,VIP,94.17
2020-10-30,46,1160,Books,4,43.09,New,172.36
2023-09-10,10,1100,Electronics,8,194.78,New,1558.24
2023-12-31,14,1265,Clothing,6,19.58,Regular,117.47999999999999
2023-04-08,39,1238,Food,5,31.54,Regular,157.7
2025-08-23,36,1238,Books,1,57.71,VIP,57.71
2021-10-30,34,1049,Clothing,3,191.13,New,573.39
2021-05-14,24,1165,Electronics,7,59.38,VIP,415.66
2023-11-15,18,1287,Food,3,100.83,Regular,302.49
2024-04-21,16,1415,Food,5,153.43,Regular,767.1500000000001
2021-06-13,41,1059,Books,6,186.19,VIP,1117.1399999999999
2025-06-29,37,1183,Electronics,9,122.99,VIP,1106.9099999999999
2023-05-04,41,1147,Food,3,79.93,Regular,239.79000000000002
2022-01-24,25,1447,Clothing,6,197.17,Regular,1183.02
2022-03-25,8,1386,Books,2,10.1,Regular,20.2
2021-12-27,24,1301,Clothing,9,167.27,Regular,1505.43
2021-12-31,20,1096,Clothing,9,59.1,Regular,531.9
2022-04-07,48,1043,Electronics,7,164.4,VIP,1150.8
2023-08-24,30,1354,Clothing,9,36.62,VIP,329.58
2025-08-08,20,1257,Clothing,4,72.63,Regular,290.52
2022-05-24,18,1213,Electronics,1,15.91,VIP,15.91
2025-12-18,4,1189,Clothing,1,43.93,Regular,43.93
2025-06-26,48,1131,Clothing,2,122.54,Regular,245.08
2024-08-04,36,1347,Books,3,153.49,Regular,460.47
2021-08-30,6,1300,Electronics,2,182.69,Regular,365.38
2025-09-04,3,1391,Food,4,28.34,Regular,113.36
2024-01-17,18,1289,Food,8,32.41,New,259.28
2021-09-26,47,1137,Electronics,3,188.06,New,564.1800000000001
2023-04-24,40,1030,Electronics,4,154.37,VIP,617.48
2021-04-28,18,1146,Books,2,110.25,Regular,220.5
2022-12-10,23,1312,Electronics,1,97.96,Regular,97.96
2025-03-29,35,1474,Electronics,8,35.75,Regular,286.0
2025-08-14,6,1468,Clothing,7,78.96,VIP,552.7199999999999
2021-08-11,26,1486,Clothing,2,77.66,VIP,155.32
2023-05-13,21,1105,Clothing,8,131.43,Regular,1051.44
2025-05-27,24,1287,Books,3,121.79,VIP,365.37
2025-08-20,15,1456,Books,7,16.64,Regular,116.48
2022-08-06,27,1191,Books,1,170.45,Regular,170.45
2025-08-17,32,1471,Clothing,3,187.82,VIP,563.46
2025-09-10,12,1178,Books,9,157.14,Regular,1414.2599999999998
2025-06-30,5,1345,Food,4,39.78,Regular,159.12
2024-10-07,7,1239,Books,1,38.57,New,38.57
2021-01-21,22,1001,Clothing,6,146.59,New,879.54
2023-06-05,27,1110,Electronics,1,90.97,VIP,90.97
2024-11-25,15,1338,Books,1,156.87,Regular,156.87
2024-02-07,39,1275,Clothing,2,19.72,New,39.44
2020-07-25,45,1371,Books,3,144.71,Regular,434.13
2024-12-23,35,1382,Electronics,2,87.7,Regular,175.4
2024-11-15,26,1234,Books,8,11.04,VIP,88.32
2022-03-03,23,1064,Electronics,6,111.31,Regular,667.86
2024-09-20,13,1244,Clothing,1,141.31,Regular,141.31
2022-10-02,26,1053,Clothing,6,108.01,Regular,648.0600000000001
2022-07-30,3,1262,Food,1,28.96,Regular,28.96
2023-03-11,29,1017,Food,9,164.1,VIP,1476.8999999999999
2024-08-04,2,1302,Clothing,3,66.83,Regular,200.49
2021-03-24,28,1493,Electronics,1,184.68,Regular,184.68
2021-08-14,23,1456,Clothing,1,181.84,Regular,181.84
2020-03-22,36,1374,Clothing,2,44.07,Regular,88.14
2025-12-22,49,1234,Food,6,97.89,New,587.34
2023-11-07,6,1073,Electronics,1,31.79,VIP,31.79
2024-01-20,11,1357,Clothing,7,137.16,Regular,960.12
2022-12-15,38,1439,Books,4,171.12,Regular,684.48
2021-02-22,34,1091,Electronics,7,131.43,New,920.01
2020-03-28,17,1484,Food,4,55.79,Regular,223.16
2020-08-02,3,1006,Electronics,4,19.88,VIP,79.52
2024-10-24,44,1198,Electronics,4,18.51,VIP,74.04
2024-02-29,46,1365,Food,8,124.13,VIP,993.04
2024-09-13,34,1196,Clothing,2,190.9,Regular,381.8
2024-02-10,22,1470,Clothing,8,140.58,Regular,1124.64
2020-11-04,29,1296,Books,1,147.47,VIP,147.47
2020-08-18,29,1347,Books,7,69.21,VIP,484.46999999999997
2020-06-03,5,1485,Books,7,119.28,Regular,834.96
2023-04-13,10,1322,Food,6,66.74,Regular,400.43999999999994
2020-04-24,10,1137,Clothing,4,180.82,New,723.28
2023-11-14,9,1267,Clothing,5,30.84,Regular,154.2
2020-11-06,21,1404,Food,1,128.24,Regular,128.24
2022-09-19,13,1116,Clothing,2,147.51,Regular,295.02
2022-11-07,10,1043,Electronics,7,141.21,Regular,988.47
2020-01-12,38,1231,Electronics,2,55.18,Regular,110.36
2023-11-28,11,1058,Clothing,8,99.78,Regular,798.24
2025-07-06,4,1206,Electronics,7,134.35,New,940.4499999999999
2021-12-30,46,1410,Electronics,8,186.53,Regular,1492.24
2023-07-25,31,1294,Food,4,102.43,Regular,409.72
2023-10-08,49,1094,Electronics,1,63.6,New,63.6
2025-07-29,34,1036,Food,7,80.37,Regular,562.59
2021-06-24,42,1230,Food,1,110.56,Regular,110.56
2020-03-17,35,1227,Electronics,7,195.39,New,1367.73
2020-01-24,39,1183,Electronics,9,127.52,Regular,1147.68
2022-11-04,39,1262,Electronics,5,35.17,Regular,175.85000000000002
2021-11-06,33,1131,Clothing,2,169.41,Regular,338.82
2020-06-20,8,1065,Food,1,40.38,Regular,40.38
2025-03-07,32,1380,Clothing,8,12.56,Regular,100.48
2021-05-03,33,1448,Clothing,4,24.54,Regular,98.16
2024-01-25,8,1186,Clothing,8,158.29,Regular,1266.32
2022-01-26,46,1117,Food,2,180.87,VIP,361.74
2020-06-03,14,1186,Electronics,3,57.3,VIP,171.89999999999998
2020-09-13,34,1274,Food,3,102.13,VIP,306.39
2024-11-14,8,1151,Food,4,121.46,New,485.84
2021-11-04,42,1352,Electronics,9,86.64,Regular,779.76
2025-10-16,7,1413,Clothing,9,17.74,Regular,159.66
2021-11-03,13,1151,Electronics,5,16.05,Regular,80.25
2024-01-12,21,1384,Clothing,7,90.87,Regular,636.09
2020-09-15,47,1036,Electronics,9,160.58,New,1445.22
2020-11-02,32,1326,Electronics,1,21.5,VIP,21.5
2023-01-23,11,1465,Clothing,2,45.11,Regular,90.22
2020-09-02,14,1466,Food,6,57.6,Regular,345.6
2024-07-16,11,1095,Books,3,114.03,VIP,342.09000000000003
2020-07-05,2,1134,Food,7,13.42,VIP,93.94
2024-12-02,34,1162,Clothing,5,172.71,Regular,863.5500000000001
2022-07-13,44,1044,Books,8,96.79,Regular,774.32
2022-02-23,47,1300,Electronics,1,99.62,Regular,99.62
2024-05-14,17,1283,Electronics,9,68.67,Regular,618.03
2023-09-22,14,1356,Clothing,6,46.34,New,278.04
2020-12-06,25,1240,Clothing,5,75.92,VIP,379.6
2021-07-16,48,1052,Clothing,8,183.11,New,1464.88
2021-10-12,27,1426,Food,4,23.38,Regular,93.52
2023-04-08,8,1281,Electronics,9,16.84,New,151.56
2020-03-09,17,1074,Clothing,5,27.32,Regular,136.6
2024-05-02,5,1295,Clothing,1,156.51,Regular,156.51
2025-10-05,12,1238,Books,8,14.44,Regular,115.52
2023-07-24,38,1167,Books,9,69.97,VIP,629.73
2023-01-27,18,1140,Food,5,87.85,VIP,439.25
2022-07-04,26,1139,Clothing,5,103.89,Regular,519.45
2021-04-05,31,1369,Food,6,5.62,Regular,33.72
2022-04-23,37,1235,Electronics,9,99.92,Regular,899.28
2021-07-27,6,1003,Books,5,43.01,VIP,215.04999999999998
2020-04-28,41,1256,Books,2,24.09,Regular,48.18
2021-10-07,15,1371,Clothing,3,108.99,VIP,326.96999999999997
2024-01-18,42,1278,Food,3,150.11,Regular,450.33000000000004
2025-09-04,49,1004,Clothing,9,187.28,Regular,1685.52
2024-02-22,26,1392,Electronics,8,182.97,New,1463.76
2025-07-24,12,1270,Food,6,82.8,Regular,496.79999999999995
2022-10-28,41,1212,Clothing,5,142.29,New,711.4499999999999
2022-08-26,47,1216,Books,2,140.65,Regular,281.3
2025-07-03,14,1270,Clothing,9,85.36,VIP,768.24
2024-03-19,1,1476,Books,8,24.15,Regular,193.2
2024-02-20,17,1016,Food,5,79.49,Regular,397.45
2022-11-14,33,1416,Books,6,198.51,New,1191.06
2021-10-16,29,1064,Electronics,9,113.23,Regular,1019.07
2025-05-08,45,1239,Clothing,1,71.57,Regular,71.57
2021-07-08,31,1460,Books,4,150.04,VIP,600.16
2021-02-28,8,1016,Food,5,138.83,VIP,694.1500000000001
2020-10-19,30,1052,Clothing,9,117.87,Regular,1060.83
2023-04-23,13,1019,Clothing,5,129.3,Regular,646.5
2021-03-06,16,1325,Books,5,119.06,Regular,595.3
2020-11-12,2,1396,Food,3,191.47,Regular,574.41
2021-02-01,45,1093,Food,8,104.28,New,834.24
2023-09-09,18,1261,Books,7,120.09,VIP,840.63
2024-05-07,35,1298,Clothing,8,96.97,New,775.76
2021-08-18,45,1017,Books,4,122.04,Regular,488.16
2025-10-24,19,1111,Clothing,8,178.71,Regular,1429.68
2025-04-27,13,1328,Clothing,4,71.25,Regular,285.0
2022-07-04,4,1360,Electronics,1,101.7,Regular,101.7
2023-06-09,19,1488,Clothing,4,92.48,Regular,369.92
2022-09-02,50,1094,Clothing,5,82.61,Regular,413.05
2022-12-11,25,1010,Food,8,165.1,New,1320.8
2023-05-29,38,1212,Books,6,50.23,VIP,301.38
2023-12-22,31,1237,Books,5,102.48,New,512.4
2023-03-12,36,1254,Electronics,3,185.3,Regular,555.9000000000001
2025-07-21,4,1016,Food,4,36.44,VIP,145.76
2020-12-28,39,1489,Food,6,5.91,Regular,35.46
2020-08-21,7,1144,Electronics,6,56.72,VIP,340.32
2024-09-27,16,1042,Clothing,6,184.85,Regular,1109.1
2020-01-27,48,1003,Clothing,2,22.09,New,44.18
2024-02-03,5,1407,Electronics,8,31.73,VIP,253.84
2020-04-02,47,1470,Electronics,8,67.47,Regular,539.76
2020-11-04,23,1377,Food,6,155.09,Regular,930.54
2020-02-21,36,1156,Food,4,151.5,Regular,606.0
2020-11-14,32,1494,Food,2,21.98,Regular,43.96
2025-06-15,24,1173,Food,6,187.1,Regular,1122.6
2020-06-29,25,1484,Electronics,6,51.57,Regular,309.42
2024-05-11,45,1452,Electronics,3,59.72,Regular,179.16
2021-10-08,28,1486,Electronics,2,80.35,New,160.7
2025-05-15,19,1024,Clothing,4,128.73,Regular,514.92
2023-07-07,7,1275,Books,8,106.66,Regular,853.28
2025-07-17,44,1075,Food,5,186.08,VIP,930.4000000000001
2020-12-01,41,1040,Electronics,3,115.1,Regular,345.29999999999995
2024-04-25,17,1302,Electronics,5,172.12,Regular,860.6
2024-03-05,2,1040,Food,9,20.25,Regular,182.25
2022-09-16,16,1062,Food,8,171.9,Regular,1375.2
2023-07-02,39,1238,Food,7,43.55,Regular,304.84999999999997
2021-05-28,18,1487,Electronics,4,75.7,VIP,302.8
2025-07-22,39,1245,Clothing,2,67.38,Regular,134.76
2020-08-29,1,1018,Clothing,9,70.77,Regular,636.93
2024-09-29,3,1140,Books,3,184.14,Regular,552.42
2021-10-29,21,1398,Electronics,6,91.11,Regular,546.66
2021-08-16,30,1495,Electronics,7,57.25,Regular,400.75
2025-12-18,11,1082,Food,3,62.41,Regular,187.23
2020-09-12,22,1189,Electronics,3,161.65,Regular,484.95000000000005
2024-02-11,47,1108,Food,3,110.13,VIP,330.39
2021-07-14,25,1234,Electronics,3,92.65,New,277.95000000000005
2025-10-11,3,1268,Electronics,3,185.73,VIP,557.1899999999999
2023-08-27,30,1104,Books,7,186.35,Regular,1304.45
2021-02-10,24,1411,Clothing,5,152.44,Regular,762.2
2025-02-03,45,1134,Electronics,4,106.01,Regular,424.04
2025-08-24,36,1344,Electronics,6,27.74,New,166.44
2024-09-06,23,1371,Books,8,143.05,Regular,1144.4
2020-09-15,8,1033,Food,2,163.95,Regular,327.9
2021-12-23,4,1237,Books,3,171.15,Regular,513.45
2023-07-06,50,1374,Books,2,118.46,VIP,236.92
2021-09-05,39,1336,Food,7,125.28,Regular,876.96
2024-08-21,43,1178,Clothing,2,143.31,VIP,286.62
